"date_stamp","count","user_id","product_id"
"2013-02-21","2","342","5449"
"2012-10-03","1","46","311"
"2020-05-22","2","964","721"
"2021-06-10","3","910","4091"
"2015-04-24","3","159","5422"
"2020-02-17","1","780","2312"
"2018-12-02","3","110","4547"
"2013-10-20","2","113","3953"
"2015-12-15","4","332","5092"
"2016-09-25","2","3","605"
"2021-07-23","3","388","3957"
"2019-01-18","4","477","7780"
"2015-05-31","1","206","3986"
"2012-04-10","4","741","3661"
"2019-05-20","3","238","5055"
"2019-11-11","3","244","1310"
"2016-01-05","1","107","134"
"2018-06-11","2","177","5589"
"2016-02-27","3","759","7996"
"2012-05-23","2","740","1536"
"2019-11-28","2","361","461"
"2016-09-30","1","258","3917"
"2013-11-04","1","52","7524"
"2017-06-30","2","243","937"
"2012-08-24","3","784","6081"
"2020-11-25","4","714","1384"
"2017-02-07","3","861","7526"
"2021-12-27","3","197","2650"
"2013-03-19","3","769","5886"
"2012-12-23","1","824","3447"
"2016-05-11","1","689","1295"
"2012-05-05","3","936","2156"
"2016-05-12","2","753","6860"
"2017-11-05","2","512","1897"
"2013-07-28","4","58","2127"
"2015-10-12","3","212","677"
"2013-12-27","4","548","2375"
"2012-12-04","2","756","1482"
"2019-08-03","3","648","7529"
"2015-05-24","3","758","809"
"2017-09-24","1","590","2206"
"2020-11-06","2","982","4645"
"2015-03-06","1","494","4731"
"2021-07-19","1","772","4022"
"2016-10-27","4","788","4353"
"2020-04-06","4","906","7480"
"2015-05-21","2","367","7363"
"2013-10-21","3","493","6523"
"2021-09-18","4","197","6746"
"2012-05-09","2","459","5710"
"2013-11-29","2","921","5077"
"2012-03-08","3","171","2557"
"2015-12-10","3","263","4729"
"2020-04-24","2","650","2991"
"2020-06-26","3","41","1536"
"2014-06-18","4","482","4594"
"2021-07-23","2","918","5749"
"2013-09-22","4","806","7061"
"2013-09-28","4","190","3636"
"2020-08-18","3","965","5947"
"2014-08-06","1","217","7960"
"2018-01-11","1","325","236"
"2021-02-01","1","396","1970"
"2015-06-22","1","257","3200"
"2016-09-30","1","681","2502"
"2019-09-26","1","49","7458"
"2020-04-22","3","789","1464"
"2013-09-20","3","864","7446"
"2016-02-01","1","917","1985"
"2015-06-19","1","559","1636"
"2020-07-06","4","382","5776"
"2015-05-29","1","877","4689"
"2013-08-19","1","422","6283"
"2014-05-30","4","63","2150"
"2014-08-26","4","1","1473"
"2015-09-24","2","381","4839"
"2017-02-26","1","850","2986"
"2021-06-14","2","165","2490"
"2016-07-30","1","997","4145"
"2021-08-28","2","449","5623"
"2020-02-15","4","340","3919"
"2017-11-19","4","663","2595"
"2014-01-16","3","511","6562"
"2017-05-21","4","403","4282"
"2013-04-30","2","719","4963"
"2019-12-25","4","541","5043"
"2018-09-12","4","716","597"
"2014-06-14","1","572","4333"
"2016-09-01","2","743","7859"
"2019-09-07","2","613","1417"
"2018-02-22","3","577","2103"
"2017-06-02","4","24","6738"
"2016-12-30","3","646","4076"
"2017-05-17","3","757","6135"
"2020-01-21","4","224","7057"
"2021-09-02","2","725","4678"
"2015-02-25","4","529","3771"
"2015-11-20","4","392","1818"
"2015-01-20","4","84","224"
"2012-07-15","3","281","2749"
"2019-09-02","2","243","5721"
"2012-07-10","4","764","2675"
"2018-11-08","4","441","4230"
"2014-11-13","3","813","6738"
"2014-10-26","2","550","6605"
"2015-08-25","4","771","664"
"2019-11-22","4","72","1387"
"2015-11-04","2","652","3229"
"2021-10-27","4","425","4329"
"2015-05-22","4","406","5145"
"2016-10-29","1","27","6732"
"2017-03-24","2","398","1159"
"2015-10-09","4","434","4107"
"2021-11-27","2","492","461"
"2013-07-03","2","598","2700"
"2017-11-24","1","442","35"
"2014-06-19","4","153","7829"
"2013-11-25","4","171","3363"
"2014-05-21","2","853","7465"
"2013-01-12","3","338","1870"
"2021-02-20","1","584","737"
"2020-12-30","3","637","7449"
"2018-04-24","1","997","460"
"2020-08-06","3","430","11"
"2012-08-17","4","478","4772"
"2018-05-01","1","861","6704"
"2017-08-26","2","149","1682"
"2022-01-25","2","841","1879"
"2014-03-19","1","440","971"
"2015-04-03","3","465","7024"
"2021-01-20","2","894","368"
"2020-10-17","1","395","6226"
"2019-07-05","2","562","6057"
"2019-09-26","4","628","3024"
"2016-06-16","4","275","5230"
"2021-08-11","1","182","2892"
"2012-04-18","1","230","4962"
"2016-12-20","2","794","5704"
"2019-08-05","4","555","2911"
"2013-11-01","1","388","6134"
"2022-01-28","3","562","7253"
"2018-12-26","2","28","2485"
"2017-04-25","1","362","7432"
"2021-02-01","3","566","7440"
"2014-12-13","3","776","3508"
"2020-05-27","3","244","6874"
"2019-05-24","4","419","5363"
"2015-10-12","1","885","4368"
"2013-11-10","3","539","7465"
"2020-03-26","1","70","6509"
"2017-08-18","3","261","1074"
"2014-06-20","2","903","266"
"2021-08-08","4","109","1309"
"2017-08-22","2","863","5507"
"2013-11-28","3","899","7873"
"2016-03-26","3","175","3882"
"2014-11-25","2","790","6732"
"2020-01-05","1","407","85"
"2016-03-24","3","523","1968"
"2013-01-09","2","474","3661"
"2014-02-05","1","926","3490"
"2014-02-27","1","2","1096"
"2020-01-10","3","792","5126"
"2013-05-25","1","614","1180"
"2019-07-23","2","260","1903"
"2020-01-03","1","123","3626"
"2014-09-17","3","388","4565"
"2021-12-27","3","739","5498"
"2021-05-06","1","183","6338"
"2016-10-08","2","429","6010"
"2021-07-19","2","879","3017"
"2017-09-16","4","618","7315"
"2013-02-11","1","921","2984"
"2018-12-13","2","787","6624"
"2012-11-29","2","969","6075"
"2021-11-26","1","790","655"
"2014-01-26","2","312","3243"
"2014-12-21","1","63","4495"
"2016-08-23","3","580","5844"
"2020-01-22","4","507","4425"
"2017-01-13","3","304","5909"
"2012-04-03","3","724","7303"
"2021-09-11","1","132","1583"
"2017-03-16","3","185","4556"
"2017-04-18","1","888","2786"
"2021-09-21","3","821","3528"
"2014-03-17","3","721","1449"
"2019-10-11","1","581","5471"
"2017-11-01","1","537","3707"
"2012-09-23","2","664","490"
"2019-05-21","1","746","6594"
"2012-11-18","1","164","3568"
"2020-09-19","4","740","1979"
"2018-02-27","4","436","6765"
"2019-11-06","3","780","5807"
"2014-12-28","4","38","2941"
"2017-10-22","2","595","31"
"2018-04-27","3","225","5927"
"2012-06-03","4","317","5528"
"2020-07-22","3","497","931"
"2018-03-02","2","784","3590"
"2017-12-15","4","270","779"
"2014-03-28","1","184","6518"
"2017-05-17","3","621","2216"
"2013-10-10","3","618","7032"
"2016-12-08","4","901","7247"
"2020-03-05","3","165","6576"
"2018-11-02","4","452","6980"
"2016-12-27","1","131","539"
"2015-04-27","1","455","4812"
"2017-11-23","2","506","6666"
"2019-08-24","3","97","1317"
"2016-06-13","2","485","3529"
"2016-01-08","2","486","1820"
"2015-09-21","3","657","1433"
"2014-09-08","4","630","360"
"2014-06-02","4","215","4339"
"2012-05-07","1","908","5280"
"2020-12-28","4","655","4531"
"2020-09-15","3","949","4760"
"2018-03-15","2","16","7447"
"2015-05-28","4","132","3698"
"2012-09-13","2","189","6348"
"2014-09-15","2","675","947"
"2020-07-10","3","998","4535"
"2021-05-11","1","33","6219"
"2020-04-09","2","383","2601"
"2012-02-13","1","913","1237"
"2018-10-22","2","483","2510"
"2015-06-14","3","456","3879"
"2012-11-23","3","871","2975"
"2014-01-28","1","89","5207"
"2018-11-06","1","504","4122"
"2018-08-07","1","157","4909"
"2013-01-25","4","716","5370"
"2012-03-12","1","195","4826"
"2013-07-27","1","313","5122"
"2018-03-23","1","397","6100"
"2019-02-18","1","163","7483"
"2017-09-06","3","653","710"
"2015-12-25","1","220","5907"
"2016-02-08","3","36","7893"
"2012-07-15","4","148","7387"
"2019-04-16","3","536","5477"
"2017-04-28","2","133","7449"
"2019-06-18","4","741","2381"
"2018-08-17","1","884","2405"
"2020-07-20","2","213","6498"
"2020-03-04","3","156","2781"
"2015-04-01","1","956","4607"
"2020-02-26","4","661","7015"
"2015-06-26","2","460","4467"
"2020-01-29","4","584","6635"
"2015-07-17","2","517","2544"
"2012-05-18","2","359","3679"
"2014-11-21","2","805","63"
"2014-01-27","3","557","2878"
"2012-04-01","3","264","1841"
"2017-04-22","3","962","3381"
"2021-03-31","1","346","556"
"2020-11-30","4","526","4132"
"2019-01-10","1","666","1924"
"2016-11-05","1","612","1373"
"2014-01-28","1","386","1609"
"2015-01-19","1","586","2575"
"2017-01-02","1","371","248"
"2021-02-04","4","469","7979"
"2016-09-20","2","185","2555"
"2018-07-02","3","552","5122"
"2017-08-09","4","712","5481"
"2021-02-27","1","871","2537"
"2015-01-01","1","646","4363"
"2018-07-06","1","461","6320"
"2014-04-08","3","545","4123"
"2018-12-18","4","927","400"
"2015-12-10","4","143","2041"
"2018-05-12","4","969","1989"
"2014-10-05","3","317","4546"
"2020-03-15","3","822","6668"
"2018-03-08","3","670","1614"
"2020-08-27","4","866","2246"
"2019-09-28","1","54","5665"
"2014-11-06","1","735","7645"
"2017-01-15","1","312","1910"
"2017-04-26","4","630","7810"
"2012-09-02","4","951","4413"
"2019-11-03","1","327","2254"
"2018-09-25","2","433","3218"
"2015-06-24","2","635","4529"
"2020-08-17","2","448","6950"
"2017-07-13","3","305","514"
"2016-10-22","2","260","6516"
"2020-08-27","3","290","7845"
"2012-06-23","4","77","2988"
"2016-02-29","2","585","2859"
"2019-05-07","1","366","294"
"2018-03-22","4","990","3495"
"2018-04-02","3","75","827"
"2016-10-13","4","67","6507"
"2018-04-25","4","248","1097"
"2017-10-04","1","369","2977"
"2014-05-23","3","546","6733"
"2020-01-26","1","940","7220"
"2014-11-27","2","512","6806"
"2016-05-20","3","878","2397"
"2013-03-13","4","100","1946"
"2012-07-27","1","947","742"
"2014-09-14","3","250","6203"
"2015-07-09","3","290","1081"
"2012-04-13","1","148","4109"
"2020-01-16","3","801","1841"
"2016-10-21","4","996","4787"
"2019-02-21","3","158","1866"
"2021-07-10","4","613","5171"
"2019-03-31","4","419","2323"
"2021-02-22","3","129","6873"
"2021-07-13","3","789","6300"
"2020-07-15","2","477","2730"
"2021-07-16","2","394","6515"
"2012-04-18","1","822","5872"
"2022-01-01","4","688","2997"
"2022-01-02","1","625","6552"
"2017-02-18","2","440","5657"
"2021-01-19","1","607","6235"
"2020-07-08","3","840","2180"
"2016-09-29","2","565","6474"
"2018-06-29","1","309","5293"
"2014-09-01","3","225","3916"
"2016-04-18","4","578","6024"
"2012-07-31","2","11","105"
"2014-05-09","2","909","2171"
"2018-03-18","2","884","7294"
"2015-06-08","3","117","6630"
"2017-01-07","3","961","2739"
"2014-09-16","1","54","7320"
"2018-08-08","1","90","3368"
"2019-01-31","2","140","7575"
"2012-09-19","2","698","1609"
"2018-04-20","1","439","5897"
"2014-05-25","4","45","593"
"2018-04-09","4","123","6708"
"2014-07-24","3","190","83"
"2020-11-23","3","83","4041"
"2012-08-18","3","184","6151"
"2014-08-01","1","300","1457"
"2013-08-28","2","690","643"
"2015-07-24","1","568","6411"
"2015-09-30","1","603","5477"
"2020-08-31","4","408","7152"
"2019-06-16","4","763","6456"
"2017-04-06","2","14","7230"
"2012-04-12","1","181","1753"
"2015-10-11","3","531","5948"
"2018-02-16","1","695","73"
"2015-08-29","4","725","6574"
"2017-11-06","4","827","6691"
"2017-11-11","3","516","4678"
"2014-10-11","3","203","258"
"2017-05-30","3","3","2318"
"2018-08-09","3","745","7244"
"2014-02-25","3","547","6570"
"2018-03-12","3","441","217"
"2015-04-10","4","561","555"
"2019-06-12","3","702","6011"
"2017-10-05","4","568","5965"
"2018-01-18","2","732","4408"
"2016-02-19","3","477","5476"
"2017-12-30","3","154","5955"
"2012-05-08","2","303","1300"
"2020-05-08","4","982","2903"
"2017-01-11","3","464","5603"
"2013-02-08","3","649","2632"
"2020-02-01","4","628","1333"
"2014-08-04","3","579","7696"
"2014-05-01","2","715","6943"
"2017-10-07","1","211","3513"
"2019-08-02","2","88","1193"
"2012-05-19","1","557","637"
"2019-11-15","4","364","7038"
"2018-11-29","1","391","6043"
"2015-03-22","4","269","63"
"2015-07-18","3","89","7576"
"2014-09-14","3","963","1049"
"2022-01-04","3","459","5978"
"2014-08-23","3","717","1395"
"2021-10-15","4","794","6101"
"2014-09-01","4","167","5927"
"2014-02-12","4","562","3097"
"2020-12-04","1","966","3328"
"2013-12-16","4","49","2671"
"2013-07-13","4","72","1404"
"2014-07-10","2","917","6778"
"2017-12-22","3","117","3493"
"2012-09-14","2","349","3207"
"2017-03-28","2","391","909"
"2012-02-20","4","944","2996"
"2021-11-23","3","255","722"
"2021-04-10","4","944","5175"
"2021-12-28","2","853","5735"
"2017-02-16","1","843","7174"
"2012-09-24","3","818","4194"
"2013-01-16","4","244","6905"
"2016-04-05","2","867","1653"
"2018-07-18","4","459","5912"
"2019-12-18","4","761","6324"
"2012-03-08","3","52","1388"
"2012-08-12","3","645","4833"
"2016-06-23","4","288","967"
"2019-10-06","2","154","3289"
"2014-02-25","3","514","4997"
"2013-11-17","1","583","5404"
"2015-11-24","4","265","6963"
"2013-08-02","2","552","302"
"2021-03-05","4","563","6593"
"2014-01-27","2","763","4057"
"2019-07-31","1","406","170"
"2012-08-05","2","156","5871"
"2015-06-05","4","930","5139"
"2018-11-27","4","999","6090"
"2020-02-26","1","606","5261"
"2018-12-19","3","426","3988"
"2018-10-28","2","180","2503"
"2016-06-24","3","841","3911"
"2019-02-25","2","794","4363"
"2016-04-16","4","469","3781"
"2020-12-15","4","873","4277"
"2020-07-24","2","458","3455"
"2017-01-29","3","260","5749"
"2012-11-30","2","62","6436"
"2021-01-23","4","851","3485"
"2017-02-11","2","251","113"
"2018-09-14","2","344","2446"
"2018-12-24","3","776","3245"
"2019-02-21","3","675","3723"
"2015-12-03","1","483","5700"
"2019-09-19","2","725","3555"
"2015-11-04","1","171","6390"
"2017-03-11","1","601","3793"
"2020-03-30","4","76","1659"
"2017-06-29","1","348","1515"
"2019-01-02","4","525","7677"
"2014-05-25","3","966","3095"
"2021-08-05","1","106","5081"
"2016-06-24","3","507","6566"
"2015-03-13","4","58","3651"
"2021-10-05","2","604","21"
"2014-11-29","3","352","3334"
"2014-07-16","3","870","7575"
"2019-12-30","3","989","2611"
"2016-12-11","2","860","4335"
"2014-06-12","4","516","3950"
"2016-08-01","1","127","1960"
"2014-07-05","3","248","7820"
"2020-12-14","3","982","4986"
"2014-05-02","3","543","3144"
"2018-03-23","1","619","4808"
"2016-12-02","1","933","7732"
"2013-11-06","1","14","3027"
"2019-09-12","2","655","2697"
"2015-02-23","3","727","6392"
"2012-02-20","1","70","6367"
"2018-03-18","4","968","3292"
"2014-10-23","1","455","5139"
"2019-12-07","1","809","6120"
"2019-05-11","2","403","6981"
"2013-01-02","2","884","2233"
"2014-10-27","4","579","7068"
"2015-06-13","2","393","5581"
"2014-11-16","4","357","4003"
"2014-08-25","4","392","743"
"2014-01-12","3","70","6091"
"2020-06-26","2","783","1682"
"2012-08-23","3","440","1691"
"2018-01-01","3","740","6068"
"2014-10-11","3","685","2325"
"2015-11-17","3","557","6982"
"2019-07-11","4","669","7327"
"2013-10-23","2","663","1875"
"2012-06-01","1","1","6502"
"2015-03-08","2","361","2180"
"2013-03-03","1","720","1733"
"2017-08-07","1","229","230"
"2012-10-09","4","140","3713"
"2013-11-23","1","117","7301"
"2014-12-07","3","682","6718"
"2015-01-27","3","693","7794"
"2012-04-26","3","540","403"
"2012-02-29","4","186","7508"
"2017-11-27","3","421","3635"
"2012-07-18","4","565","695"
"2021-06-02","3","100","6715"
"2017-06-29","2","124","6534"
"2017-04-05","2","646","1423"
"2020-10-18","4","426","548"
"2021-04-06","3","517","4420"
"2020-07-15","4","548","5598"
"2021-03-08","3","816","6654"
"2020-03-16","1","645","5825"
"2014-07-26","2","566","6547"
"2016-06-11","4","183","2278"
"2019-11-14","4","79","3834"
"2015-12-15","2","927","2247"
"2019-02-21","2","415","4576"
"2015-04-14","3","441","4131"
"2019-10-21","2","405","7742"
"2021-07-18","3","651","1068"
"2015-11-27","1","959","2373"
"2018-08-14","3","913","4014"
"2012-10-19","1","76","917"
"2019-12-31","4","202","3166"
"2021-07-17","4","488","5288"
"2021-10-19","1","840","3828"
"2017-12-31","4","578","6412"
"2021-11-23","1","944","7497"
"2012-03-09","2","753","7709"
"2012-04-08","4","108","5093"
"2016-04-14","2","907","4738"
"2015-08-21","3","183","3027"
"2021-08-27","1","819","7038"
"2013-10-11","2","454","54"
"2020-08-24","3","113","4444"
"2020-01-28","4","319","7403"
"2019-02-20","4","768","2482"
"2016-08-26","3","452","4136"
"2016-08-10","4","790","6094"
"2017-04-25","3","571","3693"
"2014-01-16","4","550","5187"
"2017-04-24","4","446","5446"
"2016-04-27","3","18","3413"
"2012-11-21","1","909","6145"
"2015-08-01","4","946","4205"
"2020-04-01","4","927","1567"
"2021-11-23","4","6","7182"
"2014-07-08","1","456","1495"
"2017-12-25","3","729","385"
"2016-04-06","1","864","288"
"2015-09-27","4","511","5000"
"2012-11-09","1","326","3497"
"2019-08-21","1","718","5752"
"2021-10-30","3","276","3001"
"2020-06-16","3","736","7298"
"2017-04-27","2","913","5390"
"2013-12-25","2","522","5070"
"2014-10-19","4","787","7336"
"2021-07-22","1","150","5070"
"2014-03-26","4","813","1692"
"2021-11-02","1","279","1194"
"2021-03-22","1","132","7213"
"2019-04-10","1","311","1527"
"2019-12-10","4","995","5208"
"2014-11-02","4","720","512"
"2021-01-23","2","421","1854"
"2014-11-07","4","396","6464"
"2013-08-07","3","504","3399"
"2015-03-02","3","390","3157"
"2021-12-04","2","709","6384"
"2016-11-01","1","727","6385"
"2019-05-13","2","814","156"
"2017-09-28","3","773","858"
"2012-03-25","4","648","1514"
"2019-03-03","1","146","5489"
"2016-06-11","2","59","2837"
"2021-12-28","2","516","5189"
"2013-04-18","2","157","4370"
"2014-12-31","4","624","401"
"2018-07-08","4","640","7843"
"2019-09-18","1","818","6675"
"2017-12-22","2","780","2947"
"2021-09-07","4","989","5072"
"2020-11-17","3","270","7254"
"2014-06-01","2","415","4586"
"2019-11-10","3","944","4690"
"2014-01-08","1","98","5580"
"2018-08-12","1","205","26"
"2016-06-20","3","410","440"
"2017-01-22","3","497","1617"
"2017-12-21","2","250","5545"
"2016-04-06","1","422","7980"
"2014-05-17","2","502","3158"
"2014-11-19","3","924","1971"
"2012-03-12","4","19","1753"
"2018-05-01","4","639","1277"
"2012-09-03","4","917","2441"
"2015-01-09","1","232","5749"
"2018-03-07","2","53","6026"
"2013-09-29","3","483","6292"
"2018-07-27","2","587","1399"
"2019-02-24","3","913","4552"
"2018-06-13","1","745","7739"
"2019-08-16","2","737","4833"
"2020-03-02","1","810","7584"
"2021-03-14","3","488","5049"
"2015-01-06","1","973","3376"
"2014-12-13","4","416","1283"
"2016-11-09","2","819","3532"
"2017-09-29","1","932","5978"
"2021-07-01","2","395","1329"
"2020-08-03","1","466","1812"
"2018-05-04","1","287","1546"
"2015-07-30","1","845","901"
"2013-01-14","4","29","1686"
"2019-09-10","1","187","977"
"2016-01-27","4","936","4893"
"2015-04-05","2","470","1098"
"2012-03-29","2","67","24"
"2016-03-18","4","915","6018"
"2020-05-09","1","976","752"
"2020-11-16","1","635","6785"
"2013-04-02","2","48","7276"
"2020-06-15","3","267","7896"
"2021-12-13","3","150","7126"
"2015-05-24","3","393","478"
"2015-01-28","2","676","2535"
"2014-08-28","4","120","6577"
"2016-10-14","4","658","6663"
"2018-03-16","4","549","1633"
"2020-09-28","1","692","2170"
"2015-01-07","1","694","4307"
"2019-08-24","3","260","4667"
"2018-04-18","1","370","6866"
"2015-12-26","2","294","4971"
"2012-04-07","2","436","6594"
"2015-10-12","1","232","6813"
"2016-02-06","1","663","4821"
"2018-04-05","3","658","3004"
"2014-10-25","4","998","4347"
"2015-10-22","4","846","7957"
"2015-07-14","4","931","7417"
"2014-08-11","3","155","3723"
"2019-01-17","3","408","4069"
"2017-12-02","3","394","5083"
"2015-04-19","4","631","3548"
"2018-10-13","2","832","2363"
"2020-03-05","2","549","2281"
"2019-05-06","4","609","2898"
"2013-08-12","3","548","5382"
"2016-03-15","4","721","2979"
"2017-11-30","2","298","5278"
"2013-08-29","3","738","1681"
"2019-09-17","4","39","1289"
"2012-12-28","4","438","7484"
"2012-07-06","3","138","73"
"2013-02-20","4","215","3970"
"2017-02-10","2","323","5014"
"2020-07-26","1","477","6872"
"2014-03-15","4","731","2854"
"2012-10-27","2","241","5285"
"2015-09-02","2","168","2065"
"2012-03-15","2","441","1323"
"2018-12-04","3","847","3514"
"2016-08-10","2","232","524"
"2014-03-12","4","200","1382"
"2012-03-05","4","325","2195"
"2019-11-21","3","126","4765"
"2017-06-29","3","354","1837"
"2012-11-21","2","667","3230"
"2020-11-30","1","740","4927"
"2021-12-13","1","526","6118"
"2015-06-28","2","991","5679"
"2013-03-16","4","786","4814"
"2019-12-26","2","774","3683"
"2018-09-14","2","841","2431"
"2013-05-04","4","162","6427"
"2015-04-11","1","872","7513"
"2017-01-21","1","932","6104"
"2018-06-05","4","417","6006"
"2019-07-19","3","473","3331"
"2014-10-16","2","166","3707"
"2017-08-29","2","284","3810"
"2012-02-17","1","243","172"
"2017-01-30","2","322","6775"
"2015-10-12","3","775","3015"
"2016-08-14","2","668","1348"
"2013-12-15","2","750","6988"
"2017-08-17","3","541","6703"
"2018-10-05","3","334","3399"
"2018-01-07","4","444","7075"
"2014-07-30","2","97","6241"
"2013-06-23","4","752","739"
"2018-04-21","3","881","5890"
"2019-07-16","2","876","7979"
"2019-10-25","4","369","5079"
"2013-12-06","4","136","3946"
"2016-07-02","3","110","840"
"2018-03-31","3","884","2757"
"2014-06-30","1","987","7624"
"2017-12-03","1","285","4348"
"2017-07-10","2","465","6429"
"2015-11-10","2","390","1495"
"2021-01-02","2","680","3652"
"2021-11-09","2","251","216"
"2020-09-14","1","662","4766"
"2019-12-17","2","64","4087"
"2015-07-14","2","704","849"
"2018-04-26","2","737","4817"
"2013-04-15","2","953","5266"
"2016-10-01","1","750","7068"
"2018-11-07","4","506","6455"
"2018-01-05","1","790","7736"
"2020-01-11","3","5","5110"
"2018-02-17","1","335","3824"
"2017-11-16","2","752","1013"
"2020-07-24","1","139","3013"
"2017-10-29","3","444","412"
"2020-12-03","1","210","185"
"2013-10-21","1","627","3709"
"2014-09-29","4","640","5293"
"2021-02-24","4","98","5351"
"2018-04-20","2","961","2193"
"2019-03-26","1","450","1258"
"2013-07-31","3","50","3836"
"2020-01-31","2","601","3856"
"2018-12-14","3","217","1379"
"2013-12-20","2","95","504"
"2012-05-10","1","553","2622"
"2014-01-31","2","415","1542"
"2021-07-01","4","956","1162"
"2018-10-20","1","276","894"
"2012-04-09","4","216","6997"
"2013-09-15","3","427","444"
"2020-08-03","3","912","39"
"2012-11-05","3","607","2710"
"2021-07-06","1","673","3183"
"2020-02-19","1","98","1710"
"2019-03-30","1","924","5015"
"2014-04-28","3","414","6405"
"2020-08-24","3","995","4651"
"2021-01-17","3","649","3737"
"2012-03-02","1","409","248"
"2020-10-23","4","507","5636"
"2017-05-17","1","810","4777"
"2021-04-08","3","81","5370"
"2015-06-20","1","285","5206"
"2019-07-31","4","665","7554"
"2020-01-20","2","301","2356"
"2015-05-17","4","726","5605"
"2016-06-21","3","883","3633"
"2012-06-03","2","228","631"
"2016-09-23","1","777","3462"
"2021-09-25","1","792","861"
"2019-10-29","1","552","1446"
"2016-05-12","1","179","4796"
"2018-08-29","2","994","1824"
"2019-11-12","4","716","2231"
"2014-01-05","1","754","2190"
"2014-09-07","3","216","866"
"2019-10-31","4","407","261"
"2020-04-01","2","308","211"
"2015-02-08","3","555","1003"
"2021-07-11","1","661","6230"
"2019-03-09","1","974","5945"
"2013-02-06","2","501","1280"
"2013-05-30","3","488","49"
"2021-02-21","1","676","1508"
"2018-10-07","1","69","4111"
"2018-04-19","1","88","5281"
"2018-06-11","4","758","4181"
"2020-03-01","4","26","2304"
"2013-08-03","2","404","4538"
"2021-01-28","4","120","4934"
"2014-02-25","2","793","5154"
"2012-12-01","4","660","7509"
"2016-12-14","1","787","2535"
"2019-10-26","3","648","877"
"2012-04-28","4","89","1943"
"2013-07-19","1","637","482"
"2013-06-23","4","796","5301"
"2014-12-16","1","196","5516"
"2015-04-28","3","233","5829"
"2021-03-07","4","333","222"
"2016-02-28","1","292","1494"
"2017-02-20","4","812","557"
"2013-11-26","2","911","5651"
"2015-04-17","4","612","4118"
"2019-06-11","1","932","438"
"2018-10-19","1","715","417"
"2017-04-11","1","543","5185"
"2020-12-05","4","471","4063"
"2021-03-14","1","598","5897"
"2013-11-30","4","390","4865"
"2018-04-04","4","68","2895"
"2019-05-10","3","837","5721"
"2014-05-21","1","814","1420"
"2013-10-28","4","647","3050"
"2013-07-06","4","180","4351"
"2018-10-01","4","488","451"
"2012-02-22","2","954","6239"
"2014-03-18","3","419","5691"
"2015-11-02","1","123","7365"
"2014-03-10","1","649","2860"
"2015-06-01","3","125","4356"
"2014-03-03","3","150","4560"
"2018-09-07","4","861","3492"
"2014-04-20","4","565","6221"
"2021-07-25","1","244","6820"
"2016-06-12","2","344","4490"
"2021-10-05","4","214","4757"
"2021-04-14","3","359","6905"
"2021-01-25","2","908","6443"
"2015-01-08","2","367","2978"
"2014-01-06","4","150","3587"
"2015-12-31","1","677","3763"
"2016-09-14","1","180","5036"
"2013-08-30","2","733","6071"
"2015-12-07","2","182","6657"
"2016-08-05","2","56","844"
"2013-09-24","3","434","3960"
"2012-03-02","1","51","2571"
"2019-12-25","1","339","1924"
"2018-07-07","2","592","4057"
"2021-06-26","4","898","1194"
"2020-02-29","2","433","7679"
"2017-07-28","2","848","2401"
"2012-04-25","4","366","4373"
"2014-01-11","2","464","266"
"2019-06-07","4","510","89"
"2020-11-02","3","178","293"
"2017-01-13","3","130","5880"
"2012-07-14","4","760","326"
"2021-07-10","4","256","5088"
"2012-05-10","1","631","842"
"2014-05-20","3","111","6497"
"2017-10-23","3","378","6300"
"2021-09-23","4","637","632"
"2019-04-27","1","209","6845"
"2019-02-10","4","258","356"
"2014-06-03","1","482","1475"
"2018-06-01","4","584","7418"
"2012-06-19","1","860","4034"
"2017-07-19","4","41","7850"
"2015-12-11","4","883","2022"
"2015-05-18","1","2","3853"
"2012-06-08","3","747","6580"
"2013-09-01","4","827","4091"
"2015-11-15","1","918","3909"
"2019-02-15","2","515","6410"
"2015-11-10","1","489","4771"
"2015-11-28","4","84","946"
"2014-06-12","2","271","5267"
"2018-07-22","2","255","7223"
"2019-12-31","3","778","5430"
"2015-07-08","4","999","2111"
"2015-09-27","2","86","5746"
"2015-04-24","1","411","7857"
"2012-04-08","2","60","5960"
"2012-02-29","4","782","6603"
"2014-12-01","2","422","4506"
"2016-07-01","3","355","3066"
"2017-06-11","4","297","6917"
"2019-02-03","1","682","3816"
"2013-12-24","1","279","4452"
"2018-03-07","4","971","2924"
"2020-09-23","2","115","5805"
"2018-06-26","1","865","6737"
"2019-07-25","1","47","1948"
"2021-05-29","4","340","4093"
"2013-01-10","2","875","6349"
"2013-08-01","3","529","1169"
"2017-05-03","1","355","2677"
"2015-11-22","1","214","7074"
"2020-08-24","2","428","6752"
"2012-07-12","4","131","7751"
"2019-03-01","3","858","7478"
"2017-05-19","3","659","6149"
"2018-02-02","2","483","1518"
"2016-03-25","1","317","4341"
"2019-02-07","1","541","906"
"2012-04-07","1","967","318"
"2020-09-08","1","720","4185"
"2018-10-27","1","74","6741"
"2014-06-22","4","653","1895"
"2018-04-29","3","307","6889"
"2015-12-15","2","821","4874"
"2016-11-04","2","744","4036"
"2019-05-10","2","337","391"
"2017-09-03","1","764","4493"
"2015-07-06","4","764","824"
"2014-01-09","3","942","2737"
"2021-11-05","3","502","1892"
"2016-04-29","1","242","1108"
"2018-05-02","2","730","4147"
